@relation dataset_1

@attribute col0 numeric
@attribute col1 numeric
@attribute col2 {nom_2_0,nom_2_1,nom_2_2,nom_2_3,nom_2_4,nom_2_5}
@attribute col3 numeric
@attribute col4 numeric
@attribute class {class0,class1,class2}

@data
0.274629,1,nom_2_1,1,?,?
0.912135,1,nom_2_1,1,?,class0
-0.437212,0,nom_2_0,0,?,class0
0.28065,0,nom_2_0,0,?,class0
0.056905,1,nom_2_1,1,?,class0
0.444862,1,nom_2_1,1,?,class0
-0.682149,0,nom_2_0,0,?,class0
5.363779,1,nom_2_2,1,?,class1
-152.513595,1,nom_2_0,1,?,class0
1.298179,1,nom_2_1,1,?,class0
0.36293,0,nom_2_1,0,?,class0
0.332214,0,nom_2_0,0,?,class0
-1.036882,0,nom_2_0,0,?,class0
2.658376,1,nom_2_1,1,?,class0
0.263915,1,nom_2_1,1,?,class0
0.067283,1,nom_2_0,1,?,class0
5.048366,0,nom_2_2,0,?,class1
-0.782485,1,nom_2_0,1,?,class0
-1.161553,0,nom_2_0,0,?,class0
-0.151112,1,nom_2_0,1,?,?
-0.910497,0,nom_2_0,0,?,class0
-0.064659,0,nom_2_0,0,?,class0
-0.522057,0,nom_2_0,0,?,class0
1.102941,1,nom_2_1,1,?,class0
0.051148,1,nom_2_0,1,?,class0
1676.272753,1,nom_2_1,1,?,class0
0.101999,0,nom_2_0,0,?,class0
0.624108,1,nom_2_1,1,?,class0
-1.505678,0,nom_2_0,0,?,class0
0.118114,1,nom_2_0,1,?,class0
-0.559378,0,nom_2_0,0,?,class0
-1.857851,0,nom_2_0,0,?,class0
0.428858,1,nom_2_0,1,?,class0
3102.773278,0,nom_2_2,0,?,class1
0.498365,1,nom_2_1,1,?,class0
-0.361552,0,nom_2_1,0,?,class0
?,1,nom_2_0,1,?,?
2.536687,1,nom_2_1,1,?,class0
0.003927,1,nom_2_1,1,?,class0
10.535281,1,nom_2_4,1,?,class2
-0.055196,0,nom_2_0,0,?,class0
-0.117255,1,nom_2_1,1,?,class0
-1.051321,0,nom_2_0,0,?,class0
1.741112,1,nom_2_1,1,?,class0
0.705439,1,nom_2_1,1,?,class0
-0.924894,0,nom_2_0,0,?,class0
-0.222919,0,nom_2_0,0,?,class0
0.126666,0,nom_2_0,0,?,class0
-1.291474,0,nom_2_0,0,?,class0
-0.128567,1,nom_2_0,1,?,class0
0.887513,1,nom_2_1,1,?,class0
-1.160929,0,nom_2_0,0,?,class0
-0.262489,0,nom_2_0,0,?,class0
-0.327458,1,nom_2_0,1,?,class0
0.072104,0,nom_2_0,0,?,class0
-0.71503,0,nom_2_0,0,?,class0
0.192515,0,nom_2_1,0,?,class0
0.483648,1,nom_2_1,1,?,class0
10.277778,1,nom_2_4,1,?,class2
-0.172955,0,nom_2_0,0,?,class0
1.392441,1,nom_2_1,1,?,class0
10.657092,0,nom_2_4,0,?,class2
3.550091,0,nom_2_2,0,?,?
1.095723,1,nom_2_0,1,?,class0
1.479061,1,nom_2_1,1,?,class0
1.753118,1,nom_2_1,1,?,class0
-1.676466,0,nom_2_0,0,?,class0
0.25763,0,nom_2_0,0,?,class0
1.064487,1,nom_2_0,1,?,class0
1.703096,1,nom_2_1,1,?,class0
1.058647,1,nom_2_1,1,?,class0
1.158784,1,nom_2_0,1,?,class0
-1.029072,0,nom_2_0,0,?,class0
?,1,nom_2_1,1,?,class0
0.7125,1,nom_2_1,1,?,class0
-0.160946,0,nom_2_0,0,?,class0
0.231724,1,nom_2_1,1,?,class0
-0.919682,0,nom_2_0,0,?,class0
0.141897,1,nom_2_1,1,?,class0
10.351349,0,nom_2_3,0,?,class2
0.731502,1,nom_2_1,1,?,class0
-0.128537,1,nom_2_0,1,?,class0
-0.446879,0,nom_2_0,0,?,class0
-1.418813,0,nom_2_0,0,?,class0
-0.144864,1,nom_2_1,1,?,class0
-2.011476,0,nom_2_0,0,?,class0
-1255.50076,0,nom_2_0,0,?,class0
1.811328,1,nom_2_1,1,?,class0
-0.048676,1,nom_2_0,1,?,class0
-1.464552,0,nom_2_0,0,?,class0
-0.670241,1,nom_2_1,1,?,class0
-0.916466,0,nom_2_0,0,?,class0
-1.114371,0,nom_2_0,0,?,class0
0.56904,0,nom_2_1,0,?,class0
0.789073,0,nom_2_0,0,?,class0
-0.101996,1,nom_2_1,1,?,class0
-0.622463,0,nom_2_0,0,?,class0
10.858722,1,nom_2_4,1,?,class2
0.005522,0,nom_2_0,0,?,class0
0.641493,1,nom_2_1,1,?,class0
9.543033,0,nom_2_3,0,?,class2
1.741383,1,nom_2_1,1,?,?
-0.122196,0,nom_2_0,0,?,class0
0.946202,0,nom_2_0,0,?,class0
0.442965,0,nom_2_0,0,?,class0
1.027736,1,nom_2_1,1,?,class0
0.62676,1,nom_2_1,1,?,class0
0.71347,1,nom_2_1,1,?,class0
-0.240463,0,nom_2_0,0,?,class0
-0.539065,0,nom_2_0,0,?,class0
-0.316379,0,nom_2_1,0,?,class0
0.206247,1,nom_2_1,1,?,class0
-0.290539,0,nom_2_0,0,?,class0
-0.411866,0,nom_2_0,0,?,class0
9.002548,0,nom_2_3,0,?,class2
-0.322231,0,nom_2_0,0,?,class0
-1.268869,0,nom_2_0,0,?,class0
-1.914927,0,nom_2_0,0,?,class0
6.987744,1,nom_2_2,1,?,class1
-0.739405,0,nom_2_0,0,?,class0
0.417005,1,nom_2_1,1,?,class0
10.372197,0,nom_2_4,0,?,class2
1.652804,1,nom_2_1,1,?,class0
-896.616915,0,nom_2_0,0,?,class0
-0.608467,0,nom_2_0,0,?,class0
-1.751827,0,nom_2_0,0,?,class0
-0.23551,0,nom_2_1,0,?,class0
-0.245057,0,nom_2_0,0,?,class0
0.042606,1,nom_2_1,1,?,class0
-0.609895,1,nom_2_0,1,?,class0
8.534429,0,nom_2_3,0,?,class2
-0.029691,1,nom_2_1,1,?,class0
0.459126,1,nom_2_0,1,?,class0
0.185495,1,nom_2_1,1,?,class0
2.287711,1,nom_2_1,1,?,class0
-1001.032826,0,nom_2_0,0,?,class0
0.012657,1,nom_2_0,1,?,class0
-0.032757,0,nom_2_0,0,?,class0
1.009927,1,nom_2_1,1,?,class0
-0.052854,1,nom_2_0,1,?,class0
259.604635,1,nom_2_0,1,?,class0
1.291943,1,nom_2_0,1,?,class0
8.748871,0,nom_2_3,0,?,class2
205.827988,1,nom_2_0,1,?,class0
-0.258695,0,nom_2_0,0,?,class0
0.835869,1,nom_2_1,1,?,?
6.80042,1,nom_2_2,1,?,class1
1.275183,1,nom_2_1,1,?,class0
-0.752027,0,nom_2_0,0,?,class0
5.000244,1,nom_2_2,1,?,class1
6.173268,1,nom_2_2,1,?,class1
-0.069066,0,nom_2_0,0,?,class0
5.061531,1,nom_2_2,1,?,class1
6.198872,1,nom_2_3,1,?,class1
0.751597,1,nom_2_0,1,?,class0
0.443517,1,nom_2_1,1,?,class0
0.658222,1,nom_2_1,1,?,class0
-0.589874,0,nom_2_0,0,?,class0
0.135021,1,nom_2_1,1,?,class0
-1.116272,0,nom_2_0,0,?,class0
0.100516,1,nom_2_0,1,?,class0
0.974288,1,nom_2_1,1,?,class0
2.003811,1,nom_2_1,1,?,class0
-2.644921,0,nom_2_0,0,?,class0
-1.376103,0,nom_2_0,0,?,class0
?,0,nom_2_2,0,?,class1
-1.065548,0,nom_2_0,0,?,class0
-510212.65725,0,nom_2_0,0,?,class0
-1.819475,0,nom_2_0,0,?,class0
-0.647375,0,nom_2_1,0,?,class0
-0.7236,0,nom_2_0,0,?,class0
0.273097,1,nom_2_1,1,?,?
-0.730552,0,nom_2_0,0,?,class0
-0.776586,0,nom_2_0,0,?,class0
-0.752683,0,nom_2_0,0,?,class0
-0.863716,0,nom_2_0,0,?,class0
-0.161892,0,nom_2_0,0,?,class0
-0.979319,1,nom_2_0,1,?,class0
-0.790255,1,nom_2_0,1,?,class0
-0.57639,0,nom_2_0,0,?,class0
-0.646085,0,nom_2_0,0,?,class0
?,1,nom_2_1,1,?,class0
-0.151129,0,nom_2_0,0,?,class0
-0.540611,1,nom_2_1,1,?,class0
-0.479645,1,nom_2_0,1,?,class0
0.820916,1,nom_2_1,1,?,class0
538.271294,0,nom_2_0,0,?,class0
0.575057,0,nom_2_0,0,?,class0
0.813929,1,nom_2_0,1,?,class0
1.535242,1,nom_2_1,1,?,class0
-0.255563,1,nom_2_0,1,?,class0
0.433576,1,nom_2_0,1,?,class0
-1.105025,0,nom_2_0,0,?,class0
-0.620213,0,nom_2_0,0,?,class0
0.821047,1,nom_2_0,1,?,class0
-0.367308,0,nom_2_0,0,?,class0
0.211359,0,nom_2_1,0,?,class0
?,0,nom_2_0,0,?,class0
4.910824,0,nom_2_2,0,?,class1
0.518706,1,nom_2_1,1,?,class0
0.701223,1,nom_2_1,1,?,class0
-0.179952,0,nom_2_0,0,?,class0
0.113111,1,nom_2_0,1,?,class0
-0.054508,0,nom_2_0,0,?,class0
0.680562,1,nom_2_1,1,?,class0
-0.895053,0,nom_2_0,0,?,class0
-1.478849,0,nom_2_0,0,?,class0
2.047643,1,nom_2_1,1,?,class0
0.411716,1,nom_2_1,1,?,class0
0.500374,1,nom_2_1,1,?,class0
-0.930031,0,nom_2_0,0,?,class0
1.042684,1,nom_2_1,1,?,class0
0.613773,1,nom_2_1,1,?,class0
1.56888,1,nom_2_1,1,?,class0
-0.424977,0,nom_2_0,0,?,class0
0.840776,1,nom_2_0,1,?,?
-1.505451,0,nom_2_0,0,?,?
0.115841,0,nom_2_1,0,?,?
0.074832,1,nom_2_0,1,?,class0
-0.906382,0,nom_2_0,0,?,class0
1.842362,1,nom_2_1,1,?,class0
0.303694,0,nom_2_0,0,?,?
1.165886,1,nom_2_1,1,?,class0
0.305639,1,nom_2_1,1,?,class0
-0.389261,0,nom_2_1,0,?,class0
0.540114,1,nom_2_1,1,?,?
-1.708488,0,nom_2_0,0,?,class0
1.336306,1,nom_2_1,1,?,class0
-0.055201,0,nom_2_0,0,?,?
-201.593183,1,nom_2_1,1,?,class0
-0.101849,1,nom_2_0,1,?,class0
-1.256325,0,nom_2_0,0,?,class0
-0.055066,1,nom_2_0,1,?,class0
2.433534,1,nom_2_1,1,?,class0
0.154316,1,nom_2_0,1,?,class0
0.226454,0,nom_2_0,0,?,class0
3.928252,0,nom_2_2,0,?,class1
-0.146026,0,nom_2_0,0,?,class0
-0.06351,1,nom_2_0,1,?,?
-0.956534,0,nom_2_0,0,?,class0
9.925652,0,nom_2_4,0,?,?
-0.802753,0,nom_2_0,0,?,?
0.674203,1,nom_2_1,1,?,class0
?,1,nom_2_0,1,?,class0
384.714534,1,nom_2_0,1,?,class0
1.145383,1,nom_2_1,1,?,class0
0.278447,1,nom_2_1,1,?,?
?,1,nom_2_1,1,?,class0
-1.224749,0,nom_2_0,0,?,class0
1.065434,1,nom_2_1,1,?,?
0.684729,1,nom_2_1,1,?,class0
-374.501742,1,nom_2_0,1,?,class0
2.009965,1,nom_2_1,1,?,class0
-1.692408,0,nom_2_0,0,?,class0
0.421194,0,nom_2_0,0,?,class0
0.940652,1,nom_2_0,1,?,?
1.105211,1,nom_2_1,1,?,class0
0.498739,0,nom_2_0,0,?,class0
0.289832,1,nom_2_1,1,?,class0
0.328382,0,nom_2_0,0,?,class0
-0.212829,0,nom_2_0,0,?,class0
-0.365253,0,nom_2_0,0,?,class0
-0.239786,1,nom_2_0,1,?,class0
-627.385946,0,nom_2_0,0,?,class0
0.018497,1,nom_2_1,1,?,class0
-1.452757,0,nom_2_0,0,?,class0
-1.146822,0,nom_2_0,0,?,class0
-0.503602,0,nom_2_0,0,?,class0
?,1,nom_2_1,1,?,class0
-0.905406,1,nom_2_0,1,?,class0
0.916855,0,nom_2_0,0,?,class0
0.145636,0,nom_2_1,0,?,class0
-0.97627,0,nom_2_0,0,?,class0
0.737686,1,nom_2_1,1,?,class0
0.090136,0,nom_2_1,0,?,class0
-0.520357,0,nom_2_0,0,?,class0
1.722464,1,nom_2_1,1,?,class0
-0.043344,1,nom_2_1,1,?,?
-0.568797,0,nom_2_0,0,?,class0
0.65497,1,nom_2_1,1,?,class0
?,1,nom_2_1,1,?,class0
-1597.089989,0,nom_2_0,0,?,class0
-0.599564,1,nom_2_1,1,?,class0
-0.197789,1,nom_2_0,1,?,class0
0.545498,0,nom_2_1,0,?,class0
-0.711288,0,nom_2_0,0,?,class0
-0.768509,0,nom_2_0,0,?,class0
2.560096,1,nom_2_1,1,?,class0
-1.445505,0,nom_2_0,0,?,class0
1.321949,1,nom_2_1,1,?,class0
-0.376838,0,nom_2_0,0,?,class0
1.098055,1,nom_2_1,1,?,class0
-1.217553,0,nom_2_0,0,?,class0
-0.202668,0,nom_2_0,0,?,class0
8.369012,0,nom_2_3,0,?,class2
-0.077237,0,nom_2_0,0,?,class0
1.141128,1,nom_2_1,1,?,class0
11.290671,1,nom_2_4,1,?,class2
0.587376,0,nom_2_0,0,?,?
-1.630777,0,nom_2_0,0,?,class0
0.815698,0,nom_2_0,0,?,class0
0.168375,0,nom_2_0,0,?,class0
1.376937,1,nom_2_1,1,?,class0
-0.684255,0,nom_2_0,0,?,class0
-0.178897,0,nom_2_0,0,?,class0
1.798734,1,nom_2_1,1,?,class0
0.885907,1,nom_2_0,1,?,class0
0.322161,1,nom_2_1,1,?,class0
-0.635147,1,nom_2_1,1,?,class0
0.444133,1,nom_2_1,1,?,class0
0.241502,0,nom_2_0,0,?,class0
0.316776,1,nom_2_1,1,?,class0
0.350259,1,nom_2_1,1,?,class0
-1.294229,0,nom_2_0,0,?,class0
0.300697,0,nom_2_1,0,?,class0
-0.814635,1,nom_2_1,1,?,class0
2.465293,1,nom_2_1,1,?,class0
0.025219,0,nom_2_0,0,?,class0
-0.466948,0,nom_2_0,0,?,class0
-0.306102,1,nom_2_0,1,?,class0
1476.813042,1,nom_2_1,1,?,class0
1.241813,1,nom_2_1,1,?,class0
?,1,nom_2_1,1,?,class0
-1.187909,0,nom_2_0,0,?,class0
1.383868,1,nom_2_1,1,?,class0
-1.376836,0,nom_2_0,0,?,?
?,1,nom_2_1,1,?,class0
1.350477,1,nom_2_1,1,?,class0
-1.199507,0,nom_2_0,0,?,class0
1.007951,1,nom_2_1,1,?,class0
1.150864,1,nom_2_1,1,?,class0
?,1,nom_2_1,1,?,class0
-0.382037,1,nom_2_0,1,?,class0
0.389948,1,nom_2_1,1,?,class0
0.566522,0,nom_2_0,0,?,class0
-0.577936,0,nom_2_0,0,?,class0
-1.804102,0,nom_2_0,0,?,class0
-0.958311,0,nom_2_0,0,?,class0
5.410368,0,nom_2_2,0,?,class1
-1.440013,0,nom_2_0,0,?,class0
-368.425689,1,nom_2_0,1,?,class0
0.746704,1,nom_2_0,1,?,class0
?,0,nom_2_1,0,?,class0
-1.049321,1,nom_2_0,1,?,class0
1.35678,1,nom_2_1,1,?,class0
0.92477,1,nom_2_1,1,?,class0
0.391806,1,nom_2_0,1,?,class0
5.6192,1,nom_2_2,1,?,class1
0.109752,0,nom_2_0,0,?,class0
0.334426,0,nom_2_1,0,?,class0
6.774724,1,nom_2_3,1,?,class1
-0.095547,0,nom_2_0,0,?,class0
-0.24039,0,nom_2_0,0,?,class0
-1.441299,0,nom_2_0,0,?,class0
?,0,nom_2_0,0,?,class0
9.696815,0,nom_2_3,0,?,class2
-0.994152,1,nom_2_1,1,?,class0
0.588595,0,nom_2_0,0,?,class0
0.306947,1,nom_2_1,1,?,class0
-0.169777,0,nom_2_0,0,?,class0
-0.712033,0,nom_2_0,0,?,class0
0.486284,1,nom_2_0,1,?,class0
-0.28668,1,nom_2_1,1,?,class0
-1.59033,0,nom_2_0,0,?,class0
0.284575,1,nom_2_0,1,?,class0
?,0,nom_2_0,0,?,class0
-0.284604,0,nom_2_0,0,?,class0
9.573119,0,nom_2_4,0,?,class2
-1.913301,0,nom_2_0,0,?,class0
0.513642,0,nom_2_0,0,?,class0
-1.245734,0,nom_2_0,0,?,class0
5.290745,1,nom_2_2,1,?,class1
-1.407599,0,nom_2_0,0,?,class0
0.856367,1,nom_2_1,1,?,class0
0.123635,1,nom_2_1,1,?,class0
8.778284,0,nom_2_4,0,?,class2
-1.087408,0,nom_2_0,0,?,class0
-0.357764,1,nom_2_0,1,?,class0
1.508399,1,nom_2_0,1,?,class0
-0.288909,1,nom_2_0,1,?,class0
-0.023843,0,nom_2_1,0,?,?
-0.409462,1,nom_2_0,1,?,class0
?,1,nom_2_0,1,?,class0
9203.039647,0,nom_2_4,0,?,class2
-1.582826,0,nom_2_0,0,?,class0
4.735392,0,nom_2_2,0,?,class1
0.600868,0,nom_2_1,0,?,class0
0.524094,1,nom_2_1,1,?,?
-1.023381,0,nom_2_0,0,?,class0
-0.549839,1,nom_2_1,1,?,class0
-2.025383,0,nom_2_0,0,?,class0
-0.969937,0,nom_2_1,0,?,class0
?,1,nom_2_1,1,?,class0
0.424425,0,nom_2_0,0,?,class0
0.041222,1,nom_2_0,1,?,class0
-0.244675,1,nom_2_0,1,?,?
-0.020768,1,nom_2_0,1,?,class0
1.388122,1,nom_2_1,1,?,class0
-0.249669,1,nom_2_0,1,?,class0
-0.162611,0,nom_2_0,0,?,class0
-1455.073502,0,nom_2_0,0,?,class0
-0.663692,1,nom_2_0,1,?,class0
9.224976,0,nom_2_3,0,?,class2
0.44959,0,nom_2_1,0,?,class0
5.588803,0,nom_2_2,0,?,class1
2.049614,1,nom_2_1,1,?,class0
1.040031,1,nom_2_1,1,?,class0
1.858555,1,nom_2_1,1,?,class0
-0.023835,0,nom_2_0,0,?,?
1.227397,1,nom_2_1,1,?,class0
1.856638,1,nom_2_1,1,?,class0
0.605893,1,nom_2_1,1,?,class0
3.851665,0,nom_2_2,0,?,class1
9.468324,0,nom_2_3,0,?,class2
-0.815697,0,nom_2_0,0,?,class0
0.020037,0,nom_2_1,0,?,class0
0.789014,1,nom_2_1,1,?,class0
0.354394,0,nom_2_1,0,?,class0
0.559066,0,nom_2_0,0,?,class0
-0.222654,0,nom_2_0,0,?,class0
-0.678773,0,nom_2_0,0,?,class0
4.870222,0,nom_2_2,0,?,class1
-2.143556,0,nom_2_0,0,?,class0
?,0,nom_2_0,0,?,class0
0.528734,1,nom_2_0,1,?,class0
0.922566,0,nom_2_1,0,?,class0
-0.658179,0,nom_2_0,0,?,class0
0.720013,0,nom_2_0,0,?,class0
0.336464,1,nom_2_1,1,?,class0
2.437304,1,nom_2_1,1,?,class0
-0.030758,1,nom_2_1,1,?,class0
-2.088867,0,nom_2_0,0,?,class0
11.044037,0,nom_2_4,0,?,class2
-1.19915,0,nom_2_0,0,?,class0
-1.712658,0,nom_2_0,0,?,class0
0.444186,0,nom_2_0,0,?,class0
-0.525204,0,nom_2_0,0,?,class0
0.420815,1,nom_2_1,1,?,class0
2.153138,1,nom_2_1,1,?,class0
-1.037875,0,nom_2_0,0,?,class0
0.241213,0,nom_2_0,0,?,class0
-217.219307,0,nom_2_0,0,?,class0
1.241375,1,nom_2_1,1,?,class0
0.3422,1,nom_2_1,1,?,class0
-1.181451,0,nom_2_0,0,?,class0
-0.601994,0,nom_2_0,0,?,class0
-0.999428,0,nom_2_1,0,?,class0
9.596663,1,nom_2_4,1,?,class2
4.315215,0,nom_2_2,0,?,class1
-0.065853,0,nom_2_0,0,?,class0
0.424212,0,nom_2_1,0,?,class0
0.367617,0,nom_2_1,0,?,class0
-0.071016,1,nom_2_1,1,?,class0
-1.438646,0,nom_2_0,0,?,class0
-0.610306,0,nom_2_1,0,?,class0
0.336076,1,nom_2_1,1,?,class0
1.488837,1,nom_2_1,1,?,class0
1.287975,1,nom_2_1,1,?,class0
-0.859023,0,nom_2_0,0,?,class0
0.847112,1,nom_2_1,1,?,class0
0.369396,0,nom_2_1,0,?,class0
6.296344,1,nom_2_3,1,?,class1
?,1,nom_2_1,1,?,class0
-0.183877,0,nom_2_1,0,?,class0
?,1,nom_2_1,1,?,class0
?,0,nom_2_0,0,?,class0
0.54866,1,nom_2_1,1,?,class0
?,1,nom_2_4,1,?,class2
-0.750824,0,nom_2_1,0,?,class0
0.225471,0,nom_2_0,0,?,?
-1.064359,0,nom_2_0,0,?,class0
0.045926,0,nom_2_1,0,?,class0
-1.607964,0,nom_2_0,0,?,class0
1.515759,1,nom_2_1,1,?,class0
-0.527872,0,nom_2_0,0,?,class0
2.995269,1,nom_2_1,1,?,class0
-0.880552,0,nom_2_0,0,?,class0
0.289978,1,nom_2_0,1,?,class0
-1.379489,0,nom_2_0,0,?,class0
0.949526,1,nom_2_1,1,?,class0
0.0527,1,nom_2_1,1,?,class0
-0.082289,0,nom_2_0,0,?,class0
-0.874509,0,nom_2_1,0,?,class0
-0.96436,0,nom_2_0,0,?,class0
-0.160281,1,nom_2_0,1,?,class0
10.836111,1,nom_2_4,1,?,class2
?,1,nom_2_1,1,?,class0
-0.27588,0,nom_2_0,0,?,class0
-0.647756,0,nom_2_0,0,?,class0
-0.09049,0,nom_2_0,0,?,class0
-0.390066,0,nom_2_0,0,?,class0
-0.055939,1,nom_2_0,1,?,?
-0.989035,0,nom_2_0,0,?,class0
-0.025173,1,nom_2_0,1,?,class0
1.734999,1,nom_2_1,1,?,class0
0.644311,1,nom_2_1,1,?,class0
-1.649235,0,nom_2_0,0,?,class0
1.903595,1,nom_2_1,1,?,class0
0.260443,1,nom_2_0,1,?,class0
-0.473461,0,nom_2_0,0,?,class0
-0.602633,0,nom_2_0,0,?,class0
0.057544,0,nom_2_1,0,?,class0
-0.743721,1,nom_2_0,1,?,class0
0.462633,1,nom_2_1,1,?,class0
0.457048,0,nom_2_0,0,?,class0
1.162678,1,nom_2_1,1,?,class0
0.747036,1,nom_2_0,1,?,class0
0.463044,1,nom_2_1,1,?,class0
?,1,nom_2_0,1,?,class0
-0.115091,0,nom_2_0,0,?,class0
-0.258232,0,nom_2_0,0,?,class0
8.724601,0,nom_2_3,0,?,class2
1.219709,1,nom_2_1,1,?,class0
8791.802116,0,nom_2_3,0,?,class2
-0.443941,0,nom_2_0,0,?,class0
-470.253028,0,nom_2_0,0,?,class0
0.512251,0,nom_2_1,0,?,class0
-0.39262,0,nom_2_0,0,?,class0
0.577815,1,nom_2_1,1,?,class0
0.089861,1,nom_2_1,1,?,class0
3.124086,0,nom_2_2,0,?,class1
1.952134,1,nom_2_1,1,?,class0
-0.270522,0,nom_2_1,0,?,class0
-0.211746,1,nom_2_1,1,?,class0
-0.904699,0,nom_2_0,0,?,class0
4.36585,0,nom_2_2,0,?,class1
-0.5298,0,nom_2_0,0,?,class0
-1.555331,0,nom_2_0,0,?,class0
-0.079425,0,nom_2_0,0,?,class0
-0.281429,1,nom_2_1,1,?,class0
491.824029,1,nom_2_0,1,?,class0
?,1,nom_2_4,1,?,class2
-0.796874,0,nom_2_0,0,?,class0
-0.191361,1,nom_2_0,1,?,class0
-0.95004,0,nom_2_0,0,?,class0
0.008564,0,nom_2_0,0,?,?
10.01928,0,nom_2_4,0,?,class2
0.195358,1,nom_2_0,1,?,class0
-0.782673,0,nom_2_0,0,?,class0
-0.563806,0,nom_2_0,0,?,class0
-1.170536,0,nom_2_0,0,?,class0
-1.036323,0,nom_2_0,0,?,class0
-1392.216146,0,nom_2_0,0,?,class0
-0.338681,1,nom_2_0,1,?,class0
10.249854,0,nom_2_4,0,?,class2
-0.826507,1,nom_2_0,1,?,class0
-0.654727,0,nom_2_0,0,?,class0
0.042798,1,nom_2_1,1,?,class0
1.647004,1,nom_2_1,1,?,class0
0.055735,1,nom_2_0,1,?,class0
-1.466013,0,nom_2_0,0,?,class0
0.652085,1,nom_2_1,1,?,?
-1.046197,0,nom_2_0,0,?,?
-0.530082,0,nom_2_0,0,?,class0
1.147412,1,nom_2_1,1,?,class0
0.568121,1,nom_2_1,1,?,class0
1.049345,1,nom_2_1,1,?,class0
-0.514082,1,nom_2_0,1,?,class0
0.8088,1,nom_2_1,1,?,class0
2227.621337,1,nom_2_1,1,?,?
-1.326048,0,nom_2_0,0,?,class0
-1.856875,0,nom_2_0,0,?,class0
1.949957,1,nom_2_1,1,?,class0
-316.570017,0,nom_2_0,0,?,class0
1.729531,1,nom_2_1,1,?,?
0.772651,1,nom_2_1,1,?,class0
-975.428707,0,nom_2_0,0,?,class0
0.303679,1,nom_2_0,1,?,class0
-0.121099,0,nom_2_0,0,?,class0
-0.958668,0,nom_2_0,0,?,class0
-0.853163,0,nom_2_0,0,?,?
0.039236,0,nom_2_0,0,?,class0
?,1,nom_2_0,1,?,class0
-0.706712,0,nom_2_0,0,?,class0
1.232522,1,nom_2_1,1,?,class0
-0.162849,0,nom_2_1,0,?,class0
4.630303,0,nom_2_2,0,?,class1
-0.072935,0,nom_2_1,0,?,class0
5.914473,1,nom_2_2,1,?,class1
-0.858587,1,nom_2_1,1,?,class0
4.235096,0,nom_2_2,0,?,class1
1.776296,1,nom_2_1,1,?,class0
9.916105,0,nom_2_3,0,?,class2
0.329785,1,nom_2_1,1,?,class0
-2.215808,0,nom_2_0,0,?,class0
1.433666,1,nom_2_1,1,?,class0
0.205208,0,nom_2_0,0,?,class0
-0.243871,1,nom_2_0,1,?,class0
5.925193,1,nom_2_2,1,?,class1
-0.465408,0,nom_2_0,0,?,class0
1.184542,1,nom_2_1,1,?,class0
3.66604,0,nom_2_1,0,?,class1
0.330212,1,nom_2_1,1,?,class0
4.688171,0,nom_2_2,0,?,class1
-0.320817,1,nom_2_1,1,?,class0
18.21132,1,nom_2_1,1,?,class0
1.025969,1,nom_2_1,1,?,class0
-0.784261,0,nom_2_0,0,?,class0
-0.805273,0,nom_2_0,0,?,class0
-1.107017,0,nom_2_0,0,?,class0
0.994553,1,nom_2_1,1,?,class0
0.434698,1,nom_2_0,1,?,?
-0.261469,0,nom_2_0,0,?,class0
1.02975,1,nom_2_1,1,?,class0
?,0,nom_2_0,0,?,class0
-0.200556,0,nom_2_0,0,?,?
0.002342,0,nom_2_1,0,?,class0
10.983612,1,nom_2_4,1,?,class2
-0.954068,0,nom_2_0,0,?,class0
10.243384,0,nom_2_3,0,?,class2
-0.355114,0,nom_2_0,0,?,class0
0.169906,0,nom_2_0,0,?,class0
-2699.151575,0,nom_2_0,0,?,class0
2.164211,1,nom_2_1,1,?,class0
-2.093233,0,nom_2_0,0,?,class0
?,1,nom_2_2,1,?,class1
0.354841,0,nom_2_1,0,?,class0
1.302431,1,nom_2_1,1,?,class0
?,0,nom_2_0,0,?,class0
2.956647,0,nom_2_1,0,?,class1
2.049333,1,nom_2_1,1,?,class0
-1.846412,0,nom_2_0,0,?,class0
-0.066379,1,nom_2_1,1,?,class0
-1.371305,1,nom_2_1,1,?,class0
-1.21916,0,nom_2_0,0,?,class0
-0.976386,0,nom_2_0,0,?,class0
-1.716893,0,nom_2_0,0,?,class0
2.500257,1,nom_2_1,1,?,class0
-0.619945,1,nom_2_0,1,?,class0
-0.53504,0,nom_2_0,0,?,class0
0.476515,1,nom_2_1,1,?,class0
-0.867601,0,nom_2_0,0,?,class0
0.038349,1,nom_2_1,1,?,class0
-0.699547,0,nom_2_0,0,?,class0
0.594672,1,nom_2_0,1,?,class0
0.102465,1,nom_2_0,1,?,class0
0.1563,1,nom_2_0,1,?,class0
11.291419,1,nom_2_4,1,?,class2
0.249852,1,nom_2_0,1,?,class0
-991.125943,0,nom_2_0,0,?,class0
0.286518,1,nom_2_1,1,?,class0
-1.439686,0,nom_2_0,0,?,class0
-0.99041,0,nom_2_0,0,?,class0
-0.84608,0,nom_2_0,0,?,?
0.134888,0,nom_2_0,0,?,class0
-0.029457,0,nom_2_0,0,?,class0
0.845765,1,nom_2_1,1,?,class0
-2.089882,0,nom_2_0,0,?,class0
1.25104,1,nom_2_1,1,?,class0
5.060566,1,nom_2_2,1,?,class1
4.965637,1,nom_2_2,1,?,class1
?,0,nom_2_0,0,?,class0
